customer_id,customer_name,segment,region,total_profit,total_sales,num_orders,avg_discount,total_quantity,first_order,last_order,profit_margin_%,avg_order_value,customer_lifespan_days,tenure_bucket
AW-10930,Arthur Wiediger,Home Office,East,1.7248,4.928,1,0.2,2,2013-10-08,2013-10-08,35.0,4.93,0,One-time
AW-10930,Arthur Wiediger,Home Office,West,143.97500000000002,1100.02,2,0.15000000000000002,19,2012-11-13,2014-09-01,13.09,550.01,657,1-2yr
AY-10555,Andy Yotov,Corporate,East,1.1022,8.016,1,0.2,3,2011-12-26,2011-12-26,13.75,8.02,0,One-time
AY-10555,Andy Yotov,Corporate,West,102.2477,488.998,3,0.08888888888888889,31,2011-04-06,2014-12-17,20.91,163.0,1351,2yr+
AZ-10750,Annie Zypern,Consumer,Central,22.848,146.72,2,0.2,10,2011-03-17,2014-07-24,15.57,73.36,1225,2yr+
AZ-10750,Annie Zypern,Consumer,East,75.0965,403.416,2,0.05,10,2011-03-25,2012-05-12,18.62,201.71,414,1-2yr
AZ-10750,Annie Zypern,Consumer,West,57.00580000000001,1071.8819999999998,2,0.10000000000000002,20,2012-04-22,2013-02-05,5.32,535.94,289,6-12mo
BB-10990,Barry Blumstein,Corporate,Central,-8.215999999999994,374.076,1,0.5,9,2012-11-02,2012-11-02,-2.2,374.08,0,One-time
BB-10990,Barry Blumstein,Corporate,East,1.311,17.48,1,0.2,5,2014-06-02,2014-06-02,7.5,17.48,0,One-time
BB-10990,Barry Blumstein,Corporate,West,18.4889,352.784,3,0.08,12,2011-07-27,2014-09-17,5.24,117.59,1148,2yr+
BB-11545,Brenda Bowman,Corporate,Central,332.96729999999997,1971.9099999999999,5,0.30000000000000004,46,2012-06-05,2014-09-16,16.89,394.38,833,2yr+
BB-11545,Brenda Bowman,Corporate,East,471.378,2256.75,2,0.0,17,2013-12-27,2014-08-13,20.89,1128.38,229,6-12mo
BB-11545,Brenda Bowman,Corporate,South,130.2885,1158.12,1,0.2,5,2014-11-12,2014-11-12,11.25,1158.12,0,One-time
BB-11545,Brenda Bowman,Corporate,West,80.4412,1378.948,1,0.13333333333333333,15,2014-12-03,2014-12-03,5.83,1378.95,0,One-time
BC-11125,Becky Castell,Home Office,Central,-9.7176,340.116,1,0.3,6,2011-09-13,2011-09-13,-2.86,340.12,0,One-time
BC-11125,Becky Castell,Home Office,East,137.1876,669.3779999999999,3,0.06000000000000001,11,2012-06-20,2013-08-13,20.49,223.13,419,1-2yr
BC-11125,Becky Castell,Home Office,West,124.1274,1924.182,5,0.11666666666666668,43,2011-07-06,2014-06-12,6.45,384.84,1072,2yr+
BD-11320,Bill Donatelli,Consumer,Central,901.6755,2924.55,3,0.0,17,2012-05-31,2014-09-24,30.83,974.85,846,2yr+
BD-11320,Bill Donatelli,Consumer,East,17.266000000000002,562.495,2,0.09999999999999999,14,2013-11-01,2014-04-13,3.07,281.25,163,0-6mo
BD-11320,Bill Donatelli,Consumer,West,175.5622,2231.476,7,0.09230769230769233,44,2013-04-16,2014-11-28,7.87,318.78,591,1-2yr
BD-11500,Bradley Drucker,Consumer,Central,309.0769,813.174,2,0.3,26,2011-02-02,2011-10-14,38.01,406.59,254,6-12mo
BD-11500,Bradley Drucker,Consumer,South,859.8217999999999,3228.0899999999997,3,0.0,19,2012-09-16,2014-01-27,26.64,1076.03,498,1-2yr
BD-11500,Bradley Drucker,Consumer,West,-26.7762,369.97900000000004,1,0.075,4,2014-11-26,2014-11-26,-7.24,369.98,0,One-time
BD-11560,Brendan Dodson,Home Office,South,36.4704,151.96,1,0.0,4,2012-05-30,2012-05-30,24.0,151.96,0,One-time
BD-11560,Brendan Dodson,Home Office,West,80.2436,168.58,1,0.0,7,2014-03-28,2014-03-28,47.6,168.58,0,One-time
BD-11605,Brian Dahlen,Consumer,East,10.434,192.986,2,0.15,6,2012-12-26,2013-12-31,5.41,96.49,370,1-2yr
BD-11605,Brian Dahlen,Consumer,South,281.4785,910.454,3,0.04,38,2012-06-11,2014-09-25,30.92,303.48,836,2yr+
BD-11605,Brian Dahlen,Consumer,West,342.9338,2185.031,2,0.09375,30,2011-01-14,2011-08-15,15.69,1092.52,213,6-12mo
BD-11620,Brian DeCherney,Consumer,Central,78.0919,582.0699999999999,1,0.0,5,2014-10-23,2014-10-23,13.42,582.07,0,One-time
BD-11620,Brian DeCherney,Consumer,East,-14.931999999999999,148.128,2,0.26666666666666666,8,2013-03-09,2013-12-26,-10.08,74.06,292,6-12mo
BD-11620,Brian DeCherney,Consumer,South,108.7408,310.688,1,0.2,7,2011-06-30,2011-06-30,35.0,310.69,0,One-time
BD-11620,Brian DeCherney,Consumer,West,34.8562,497.224,2,0.2,7,2013-10-02,2014-01-01,7.01,248.61,91,0-6mo
BD-11635,Brian Derr,Consumer,East,113.844,511.646,2,0.125,15,2011-10-05,2012-12-05,22.25,255.82,427,1-2yr
BD-11635,Brian Derr,Consumer,South,27.69,71.0,1,0.0,4,2014-12-22,2014-12-22,39.0,71.0,0,One-time
BD-11725,Bruce Degenhardt,Consumer,East,17.52,46.72,1,0.2,5,2013-02-25,2013-02-25,37.5,46.72,0,One-time
BD-11725,Bruce Degenhardt,Consumer,South,276.02750000000003,1294.83,3,0.0,13,2012-07-03,2014-05-31,21.32,431.61,697,1-2yr
BD-11725,Bruce Degenhardt,Consumer,West,40.4316,184.95,2,0.0,11,2014-08-04,2014-09-29,21.86,92.48,56,0-6mo
BD-11770,Bryan Davis,Consumer,Central,5.397,86.352,1,0.2,3,2013-05-03,2013-05-03,6.25,86.35,0,One-time
BD-11770,Bryan Davis,Consumer,East,73.9058,428.87399999999997,4,0.12000000000000002,8,2013-03-11,2014-02-07,17.23,107.22,333,6-12mo
BD-11770,Bryan Davis,Consumer,West,61.9622,143.24,1,0.1,10,2013-09-11,2013-09-11,43.26,143.24,0,One-time
BE-11335,Bill Eplett,Home Office,Central,1241.4347,3501.8959999999997,2,0.05,14,2013-07-26,2014-09-03,35.45,1750.95,404,1-2yr
BE-11335,Bill Eplett,Home Office,East,170.0768,490.94000000000005,2,0.0,13,2013-01-15,2014-07-18,34.64,245.47,549,1-2yr
BE-11335,Bill Eplett,Home Office,West,76.2624,211.84,1,0.0,8,2014-03-24,2014-03-24,36.0,211.84,0,One-time
BE-11410,Bobby Elias,Consumer,Central,635.0619,1918.326,2,0.1,9,2013-10-15,2014-01-22,33.11,959.16,99,0-6mo
BE-11410,Bobby Elias,Consumer,East,10.6232,30.352,1,0.2,2,2013-02-07,2013-02-07,35.0,30.35,0,One-time
BE-11410,Bobby Elias,Consumer,South,88.074,251.64,1,0.2,3,2014-09-24,2014-09-24,35.0,251.64,0,One-time
BE-11410,Bobby Elias,Consumer,West,22.156,61.12,1,0.2,5,2013-11-19,2013-11-19,36.25,61.12,0,One-time
BE-11455,Brad Eason,Home Office,Central,54.9304,188.32,3,0.0,9,2012-09-14,2013-09-06,29.17,62.77,357,6-12mo
BE-11455,Brad Eason,Home Office,East,84.2704,1539.332,3,0.19,31,2012-08-02,2014-04-21,5.47,513.11,627,1-2yr
BF-10975,Barbara Fisher,Corporate,Central,157.37770000000003,328.54,1,0.0,6,2013-11-21,2013-11-21,47.9,328.54,0,One-time
BF-10975,Barbara Fisher,Corporate,East,14.3503,49.724000000000004,3,0.06666666666666667,14,2011-07-14,2014-10-01,28.86,16.57,1175,2yr+
BF-10975,Barbara Fisher,Corporate,South,55.7104,221.534,3,0.24285714285714285,18,2011-08-01,2012-07-05,25.15,73.84,339,6-12mo
BF-11005,Barry Franz,Home Office,Central,-388.28,327.42,1,0.6,10,2013-07-29,2013-07-29,-118.59,327.42,0,One-time
BF-11005,Barry Franz,Home Office,West,96.8989,1006.46,3,0.07500000000000001,16,2011-09-25,2014-11-22,9.63,335.49,1154,2yr+
BF-11020,Barry Französisch,Corporate,Central,-11.586499999999987,1026.57,3,0.32727272727272727,49,2013-07-08,2014-09-19,-1.13,342.19,438,1-2yr
BF-11020,Barry Französisch,Corporate,East,269.308,1035.8,1,0.0,4,2012-10-30,2012-10-30,26.0,1035.8,0,One-time
BF-11020,Barry Französisch,Corporate,South,-20.9436,269.4,1,0.2,12,2014-04-02,2014-04-02,-7.77,269.4,0,One-time
BF-11020,Barry Französisch,Corporate,West,65.2421,556.736,3,0.2,13,2011-02-16,2014-10-18,11.72,185.58,1340,2yr+
BF-11080,Bart Folk,Consumer,East,106.96629999999999,258.28,2,0.0,26,2014-09-13,2014-12-06,41.41,129.14,84,0-6mo
BF-11080,Bart Folk,Consumer,South,3.9609,14.67,1,0.0,3,2011-11-28,2011-11-28,27.0,14.67,0,One-time
BF-11170,Ben Ferrer,Home Office,Central,12.105199999999998,260.99199999999996,2,0.3333333333333333,9,2012-05-13,2013-05-01,4.64,130.5,353,6-12mo
BF-11170,Ben Ferrer,Home Office,East,435.95750000000004,1851.232,2,0.049999999999999996,17,2011-04-13,2014-12-15,23.55,925.62,1342,2yr+
BF-11170,Ben Ferrer,Home Office,South,819.3965000000001,1803.9339999999997,3,0.15000000000000002,32,2012-05-26,2013-04-18,45.42,601.31,327,6-12mo
BF-11170,Ben Ferrer,Home Office,West,270.7535,1991.814,4,0.08,44,2011-07-12,2014-03-07,13.59,497.95,969,2yr+
BF-11215,Benjamin Farhat,Home Office,Central,178.7966,748.556,2,0.1,5,2013-06-10,2014-10-27,23.89,374.28,504,1-2yr
BF-11215,Benjamin Farhat,Home Office,East,21.4776,56.52,1,0.0,9,2011-11-09,2011-11-09,38.0,56.52,0,One-time
BF-11215,Benjamin Farhat,Home Office,West,322.93909999999994,780.086,1,0.04,34,2014-03-14,2014-03-14,41.4,780.09,0,One-time
BF-11275,Beth Fritzler,Corporate,South,37.9998,403.28599999999994,2,0.1,5,2014-07-11,2014-11-04,9.42,201.64,116,0-6mo
BF-11275,Beth Fritzler,Corporate,West,-12.129600000000003,388.70399999999995,1,0.2,6,2011-03-22,2011-03-22,-3.12,388.7,0,One-time
BG-11035,Barry Gonzalez,Consumer,Central,-15.2392,244.47199999999998,2,0.2,13,2012-12-31,2013-11-18,-6.23,122.24,322,6-12mo
BG-11035,Barry Gonzalez,Consumer,South,-696.1882,2554.476,6,0.18571428571428572,22,2011-11-05,2014-12-03,-27.25,425.75,1124,2yr+
BG-11695,Brooke Gillingham,Corporate,Central,-4.0888,878.778,2,0.15,9,2013-12-28,2014-11-25,-0.47,439.39,332,6-12mo
BG-11695,Brooke Gillingham,Corporate,East,107.9943,966.066,3,0.12000000000000002,12,2011-05-11,2013-05-31,11.18,322.02,751,2yr+
BG-11695,Brooke Gillingham,Corporate,West,3.666,29.328,1,0.2,3,2014-09-24,2014-09-24,12.5,29.33,0,One-time
BG-11740,Bruce Geld,Consumer,Central,0.8088,10.784,1,0.2,1,2013-09-07,2013-09-07,7.5,10.78,0,One-time
BG-11740,Bruce Geld,Consumer,East,5.2773,60.312,1,0.2,3,2014-04-18,2014-04-18,8.75,60.31,0,One-time
BG-11740,Bruce Geld,Consumer,South,3.2214,9.912,1,0.2,3,2011-03-23,2011-03-23,32.5,9.91,0,One-time
BG-11740,Bruce Geld,Consumer,West,110.0404,925.348,3,0.1,15,2012-06-18,2014-11-04,11.89,308.45,869,2yr+
BH-11710,Brosina Hoffman,Consumer,Central,-57.1373,830.038,2,0.18,11,2011-11-11,2012-02-08,-6.88,415.02,89,0-6mo
BH-11710,Brosina Hoffman,Consumer,East,428.02790000000005,1130.298,2,0.05,18,2013-03-04,2014-05-19,37.87,565.15,441,1-2yr
BH-11710,Brosina Hoffman,Consumer,South,131.1305,580.711,3,0.3125,30,2012-11-22,2014-12-08,22.58,193.57,746,2yr+
BH-11710,Brosina Hoffman,Consumer,West,300.76869999999997,3714.304,1,0.1142857142857143,38,2011-06-09,2011-06-09,8.1,3714.3,0,One-time
BK-11260,Berenike Kampe,Consumer,Central,-180.1676,314.54999999999995,1,0.5166666666666667,20,2011-12-06,2011-12-06,-57.28,314.55,0,One-time
BK-11260,Berenike Kampe,Consumer,East,51.1464,163.62,1,0.0,14,2011-08-03,2011-08-03,31.26,163.62,0,One-time
BK-11260,Berenike Kampe,Consumer,West,65.2568,180.96800000000002,4,0.028571428571428574,24,2012-03-19,2014-10-15,36.06,45.24,940,2yr+
BM-11140,Becky Martin,Consumer,Central,-1878.7892,10539.896,1,0.3285714285714286,37,2011-09-08,2011-09-08,-17.83,10539.9,0,One-time
BM-11140,Becky Martin,Consumer,East,90.6378,611.028,1,0.03333333333333333,14,2013-12-05,2013-12-05,14.83,611.03,0,One-time
BM-11140,Becky Martin,Consumer,West,128.1933,638.706,2,0.06666666666666667,13,2013-09-03,2014-02-27,20.07,319.35,177,0-6mo
BM-11575,Brendan Murry,Corporate,Central,-55.0725,219.636,2,0.4666666666666666,8,2014-04-18,2014-05-19,-25.07,109.82,31,0-6mo
BM-11575,Brendan Murry,Corporate,East,142.8734,545.136,2,0.08,11,2012-09-15,2013-01-02,26.21,272.57,109,0-6mo
BM-11575,Brendan Murry,Corporate,West,7.7806999999999995,43.39,2,0.0,3,2013-11-21,2014-09-22,17.93,21.7,305,6-12mo
BM-11650,Brian Moss,Corporate,Central,1012.1517,3249.753,5,0.03125,52,2011-07-09,2014-11-28,31.15,649.95,1238,2yr+
BM-11650,Brian Moss,Corporate,East,1135.1148,3524.449,5,0.14545454545454545,38,2012-11-20,2014-11-17,32.21,704.89,727,1-2yr
BM-11650,Brian Moss,Corporate,West,52.0116,519.9830000000001,1,0.175,5,2011-09-23,2011-09-23,10.0,519.98,0,One-time
BM-11785,Bryan Mills,Consumer,Central,147.6818,895.888,2,0.2,14,2011-09-02,2013-07-15,16.48,447.94,682,1-2yr
BM-11785,Bryan Mills,Consumer,East,-34.2628,175.466,4,0.3375,18,2011-06-06,2013-12-31,-19.53,43.87,939,2yr+
BM-11785,Bryan Mills,Consumer,South,20.8968,209.38400000000001,2,0.1,6,2011-12-14,2014-05-27,9.98,104.69,895,2yr+
BM-11785,Bryan Mills,Consumer,West,3.4280999999999997,58.104,2,0.1,6,2012-03-20,2013-04-17,5.9,29.05,393,1-2yr
BN-11470,Brad Norvell,Corporate,Central,4.9616,49.616,1,0.2,2,2014-03-15,2014-03-15,10.0,49.62,0,One-time
BN-11470,Brad Norvell,Corporate,East,4.0872,12.576,1,0.2,4,2012-04-16,2012-04-16,32.5,12.58,0,One-time
BN-11470,Brad Norvell,Corporate,South,24.680699999999998,192.424,1,0.20000000000000004,8,2011-09-12,2011-09-12,12.83,192.42,0,One-time
BN-11470,Brad Norvell,Corporate,West,2.8836,10.68,1,0.0,1,2014-12-07,2014-12-07,27.0,10.68,0,One-time
BN-11515,Bradley Nguyen,Consumer,Central,108.1918,249.92000000000002,1,0.0,31,2011-03-17,2011-03-17,43.29,249.92,0,One-time
BN-11515,Bradley Nguyen,Consumer,East,151.839,936.124,2,0.03333333333333333,31,2013-05-20,2014-09-02,16.22,468.06,470,1-2yr
BN-11515,Bradley Nguyen,Consumer,West,80.6746,273.3,2,0.03333333333333333,17,2011-09-17,2014-12-22,29.52,136.65,1192,2yr+
BO-11350,Bill Overfelt,Corporate,Central,378.95700000000005,1655.13,2,0.0,17,2013-01-03,2014-08-16,22.9,827.56,590,1-2yr
BO-11350,Bill Overfelt,Corporate,East,-164.4722,504.50600000000003,1,0.43999999999999995,18,2014-05-04,2014-05-04,-32.6,504.51,0,One-time
BO-11350,Bill Overfelt,Corporate,West,64.2922,523.092,2,0.15000000000000002,8,2013-04-29,2014-02-03,12.29,261.55,280,6-12mo
BO-11425,Bobby Odegard,Consumer,East,2.0672,6.08,1,0.0,2,2012-09-10,2012-09-10,34.0,6.08,0,One-time
BO-11425,Bobby Odegard,Consumer,South,57.385,124.75,1,0.0,5,2014-10-17,2014-10-17,46.0,124.75,0,One-time
BP-11050,Barry Pond,Corporate,Central,-0.3780000000000001,24.04,2,0.5,7,2011-10-12,2013-12-20,-1.57,12.02,800,2yr+
BP-11050,Barry Pond,Corporate,East,197.096,926.0799999999999,2,0.0,13,2013-11-26,2014-10-09,21.28,463.04,317,6-12mo
BP-11050,Barry Pond,Corporate,West,13.065,33.3,1,0.0,10,2014-03-19,2014-03-19,39.23,33.3,0,One-time
BP-11095,Bart Pistole,Corporate,Central,-31.3596,108.438,2,0.5,6,2011-06-07,2014-12-01,-28.92,54.22,1273,2yr+
BP-11095,Bart Pistole,Corporate,East,265.03319999999997,1153.906,3,0.04,15,2011-11-07,2014-12-14,22.97,384.64,1133,2yr+
BP-11095,Bart Pistole,Corporate,South,19.1318,104.338,2,0.44999999999999996,5,2011-10-09,2014-04-16,18.34,52.17,920,2yr+
BP-11095,Bart Pistole,Corporate,West,181.1697,1075.362,5,0.10909090909090911,44,2011-12-19,2014-02-21,16.85,215.07,795,2yr+
BP-11155,Becky Pak,Consumer,East,194.0583,530.6949999999999,3,0.09999999999999999,21,2013-06-29,2014-10-03,36.57,176.9,461,1-2yr
BP-11155,Becky Pak,Consumer,South,7.9128,18.84,1,0.0,3,2014-07-11,2014-07-11,42.0,18.84,0,One-time
BP-11155,Becky Pak,Consumer,West,445.4136,1148.326,2,0.06666666666666667,8,2012-06-04,2014-01-01,38.79,574.16,576,1-2yr
BP-11185,Ben Peterman,Corporate,Central,52.098499999999994,1344.813,2,0.26666666666666666,8,2012-08-28,2013-12-24,3.87,672.41,483,1-2yr
BP-11185,Ben Peterman,Corporate,East,134.34500000000003,1241.812,2,0.32499999999999996,24,2013-01-04,2014-08-28,10.82,620.91,601,1-2yr
BP-11185,Ben Peterman,Corporate,South,0.5244,6.992,1,0.2,2,2012-03-24,2012-03-24,7.5,6.99,0,One-time
BP-11185,Ben Peterman,Corporate,West,176.6312,1082.244,4,0.12000000000000002,35,2013-09-13,2014-12-30,16.32,270.56,473,1-2yr
BP-11230,Benjamin Patterson,Consumer,Central,6.0451999999999995,12.86,1,0.0,2,2013-09-25,2013-09-25,47.01,12.86,0,One-time
BP-11230,Benjamin Patterson,Consumer,East,-255.7425,1022.97,1,0.4,5,2012-04-30,2012-04-30,-25.0,1022.97,0,One-time
BP-11230,Benjamin Patterson,Consumer,West,52.4278,145.66,3,0.0,7,2011-04-20,2014-11-22,35.99,48.55,1312,2yr+
BP-11290,Beth Paige,Consumer,Central,-110.8121,510.286,2,0.32,15,2011-10-03,2013-06-01,-21.72,255.14,607,1-2yr
BP-11290,Beth Paige,Consumer,East,-190.3206,508.02299999999997,2,0.4,16,2014-01-10,2014-12-19,-37.46,254.01,343,6-12mo
BP-11290,Beth Paige,Consumer,South,2.0358,370.184,1,0.2,8,2013-07-22,2013-07-22,0.55,370.18,0,One-time
BP-11290,Beth Paige,Consumer,West,-19.9668,1086.664,2,0.2,12,2013-04-13,2014-11-25,-1.84,543.33,591,1-2yr
BS-11365,Bill Shonely,Corporate,Central,24.2049,64.59,1,0.0,4,2013-06-21,2013-06-21,37.47,64.59,0,One-time
BS-11365,Bill Shonely,Corporate,East,2558.5802,10022.293,2,0.025,21,2011-09-19,2013-04-17,25.53,5011.15,576,1-2yr
BS-11365,Bill Shonely,Corporate,South,10.3473,344.91,1,0.0,3,2011-08-19,2011-08-19,3.0,344.91,0,One-time
BS-11365,Bill Shonely,Corporate,West,22.932000000000002,69.86,1,0.0,11,2011-05-04,2011-05-04,32.83,69.86,0,One-time
BS-11380,Bill Stewart,Corporate,Central,3.945,12.624,1,0.2,2,2011-11-29,2011-11-29,31.25,12.62,0,One-time
BS-11380,Bill Stewart,Corporate,East,285.2692,1716.646,2,0.25,17,2012-12-03,2014-11-17,16.62,858.32,714,1-2yr
BS-11380,Bill Stewart,Corporate,West,-306.7464,2158.564,2,0.3,39,2014-03-13,2014-12-03,-14.21,1079.28,265,6-12mo
BS-11590,Brendan Sweed,Corporate,Central,12.358,33.4,1,0.0,5,2013-09-18,2013-09-18,37.0,33.4,0,One-time
BS-11590,Brendan Sweed,Corporate,East,26.6619,438.576,3,0.4333333333333333,22,2011-01-15,2012-09-06,6.08,146.19,600,1-2yr
BS-11590,Brendan Sweed,Corporate,South,168.4704,701.96,1,0.0,2,2014-11-26,2014-11-26,24.0,701.96,0,One-time
BS-11590,Brendan Sweed,Corporate,West,174.2904,1280.992,1,0.2,12,2011-12-05,2011-12-05,13.61,1280.99,0,One-time
BS-11665,Brian Stugart,Consumer,Central,62.269200000000005,1328.128,1,0.4666666666666666,14,2013-05-28,2013-05-28,4.69,1328.13,0,One-time
BS-11665,Brian Stugart,Consumer,East,1.0797,86.376,1,0.2,3,2011-06-23,2011-06-23,1.25,86.38,0,One-time
BS-11665,Brian Stugart,Consumer,West,175.3879,1873.606,1,0.05714285714285715,30,2012-11-17,2012-11-17,9.36,1873.61,0,One-time
BS-11755,Bruce Stewart,Consumer,Central,82.9499,933.95,1,0.0,16,2013-12-01,2013-12-01,8.88,933.95,0,One-time
BS-11755,Bruce Stewart,Consumer,East,-140.589,1011.5720000000001,2,0.26666666666666666,9,2011-05-18,2014-04-11,-13.9,505.79,1059,2yr+
BS-11755,Bruce Stewart,Consumer,West,-55.6593,616.86,4,0.15,20,2011-08-03,2014-12-30,-9.02,154.22,1245,2yr+
BS-11800,Bryan Spruell,Home Office,East,116.9461,760.8,1,0.0,17,2014-04-10,2014-04-10,15.37,760.8,0,One-time
BS-11800,Bryan Spruell,Home Office,West,77.1055,188.63,1,0.0,5,2012-09-26,2012-09-26,40.88,188.63,0,One-time
BT-11305,Beth Thompson,Home Office,Central,4.9648,17.12,1,0.0,4,2012-12-22,2012-12-22,29.0,17.12,0,One-time
BT-11305,Beth Thompson,Home Office,West,412.62699999999995,2550.536,4,0.05,29,2011-04-25,2014-01-29,16.18,637.63,1010,2yr+
BT-11395,Bill Tyler,Corporate,Central,205.93669999999997,1384.8100000000002,2,0.0,15,2011-10-28,2012-11-29,14.87,692.41,398,1-2yr
BT-11395,Bill Tyler,Corporate,East,-1.1835,20.451,1,0.44999999999999996,9,2012-02-27,2012-02-27,-5.79,20.45,0,One-time
BT-11395,Bill Tyler,Corporate,West,53.1631,781.3520000000001,3,0.12000000000000002,14,2012-04-13,2014-03-04,6.8,260.45,690,1-2yr
BT-11440,Bobby Trafton,Consumer,Central,33.6506,91.534,2,0.1,5,2011-11-23,2013-06-19,36.76,45.77,574,1-2yr
BT-11440,Bobby Trafton,Consumer,East,-12.374399999999998,440.04799999999994,1,0.05,10,2011-06-04,2011-06-04,-2.81,440.05,0,One-time
BT-11440,Bobby Trafton,Consumer,West,-98.8018,72.294,1,0.7,1,2013-03-20,2013-03-20,-136.67,72.29,0,One-time
BT-11485,Brad Thomas,Home Office,East,126.8694,415.19599999999997,2,0.06666666666666667,11,2012-12-27,2013-03-12,30.56,207.6,75,0-6mo
BT-11530,Bradley Talbott,Home Office,East,51.8915,381.952,2,0.20000000000000004,11,2011-12-22,2013-01-22,13.59,190.98,397,1-2yr
BT-11530,Bradley Talbott,Home Office,West,357.6068,2302.54,3,0.05714285714285715,33,2011-05-21,2014-10-01,15.53,767.51,1229,2yr+
BT-11680,Brian Thompson,Consumer,Central,-199.211,1002.2900000000001,2,0.30000000000000004,7,2011-11-28,2012-10-08,-19.88,501.15,315,6-12mo
BT-11680,Brian Thompson,Consumer,East,494.0936,1283.396,3,0.03076923076923077,59,2012-07-09,2014-11-21,38.5,427.8,865,2yr+
BT-11680,Brian Thompson,Consumer,South,5.7312,19.104,1,0.2,3,2014-12-11,2014-12-11,30.0,19.1,0,One-time
BT-11680,Brian Thompson,Consumer,West,147.1346,891.962,1,0.05,19,2013-04-11,2013-04-11,16.5,891.96,0,One-time
BV-11245,Benjamin Venier,Corporate,Central,105.9391,340.22,1,0.0,20,2014-01-31,2014-01-31,31.14,340.22,0,One-time
BV-11245,Benjamin Venier,Corporate,East,110.9779,405.3,1,0.0,10,2013-02-21,2013-02-21,27.38,405.3,0,One-time
BV-11245,Benjamin Venier,Corporate,South,82.2724,744.353,2,0.32499999999999996,14,2012-03-26,2012-06-18,11.05,372.18,84,0-6mo
BV-11245,Benjamin Venier,Corporate,West,16.032,33.4,1,0.0,5,2013-12-25,2013-12-25,48.0,33.4,0,One-time
BW-11065,Barry Weirich,Consumer,East,-70.4015,339.36400000000003,2,0.1,5,2011-05-25,2014-06-02,-20.75,169.68,1104,2yr+
BW-11065,Barry Weirich,Consumer,South,12.1149,46.152,1,0.2,3,2012-08-11,2012-08-11,26.25,46.15,0,One-time
BW-11110,Bart Watters,Corporate,Central,672.5591999999999,3163.534,3,0.2333333333333333,18,2012-03-20,2014-01-08,21.26,1054.51,659,1-2yr
BW-11110,Bart Watters,Corporate,East,129.37800000000001,342.49,2,0.0,27,2013-10-14,2013-12-11,37.78,171.24,58,0-6mo
BW-11110,Bart Watters,Corporate,South,-9.7101,39.252,1,0.44999999999999996,8,2014-05-28,2014-05-28,-24.74,39.25,0,One-time
BW-11110,Bart Watters,Corporate,West,129.0303,1205.0819999999999,2,0.13333333333333333,21,2012-04-26,2014-09-01,10.71,602.54,858,2yr+
BW-11200,Ben Wallace,Consumer,Central,-18.8728,12.176,1,0.8,4,2014-06-09,2014-06-09,-155.0,12.18,0,One-time
BW-11200,Ben Wallace,Consumer,East,98.00729999999999,511.522,1,0.07500000000000001,25,2013-10-28,2013-10-28,19.16,511.52,0,One-time
BW-11200,Ben Wallace,Consumer,South,81.098,306.53200000000004,2,0.1,4,2011-09-30,2013-10-28,26.46,153.27,759,2yr+
BW-11200,Ben Wallace,Consumer,West,86.76480000000001,908.1759999999999,2,0.06666666666666667,16,2011-08-12,2014-06-11,9.55,454.09,1034,2yr+
CA-11965,Carol Adams,Corporate,Central,137.70120000000003,850.4608000000001,2,0.144,9,2011-01-27,2012-11-21,16.19,425.23,664,1-2yr
CA-11965,Carol Adams,Corporate,East,908.8444,2024.4080000000001,2,0.1,8,2013-12-24,2014-09-26,44.89,1012.2,276,6-12mo
CA-11965,Carol Adams,Corporate,South,7.6137,22.630000000000003,1,0.0,9,2014-01-27,2014-01-27,33.64,22.63,0,One-time
CA-11965,Carol Adams,Corporate,West,89.2224,892.224,1,0.2,3,2012-04-05,2012-04-05,10.0,892.22,0,One-time
CA-12055,Cathy Armstrong,Home Office,Central,16.945000000000007,348.55600000000004,2,0.5,20,2012-09-05,2013-04-25,4.86,174.28,232,6-12mo
CA-12055,Cathy Armstrong,Home Office,East,39.533699999999996,314.98400000000004,2,0.20000000000000004,16,2013-11-23,2013-11-25,12.55,157.49,2,0-6mo
CA-12055,Cathy Armstrong,Home Office,West,154.77720000000002,1016.184,1,0.13333333333333333,13,2013-08-09,2013-08-09,15.23,1016.18,0,One-time
